7 179404
Pa Pb Da Db BDa BDb ES
54 234 0 1 1 0 10
52 234 0 0 1 1 10
54 235 0 1 1 0 9
52 235 0 0 1 1 9
54 236 0 1 1 0 8
52 236 0 0 1 1 8
54 237 0 1 1 0 7
52 237 0 0 1 1 7
51 237 0 0 1 1 8
53 237 0 1 1 0 8
52 237 0 1 1 0 9
50 237 0 0 1 1 9
49 237 0 0 1 1 10
51 237 0 1 1 0 10
50 237 0 1 1 0 11
48 237 0 0 1 1 11
47 237 0 0 1 1 12
49 237 0 1 1 0 12
48 237 0 1 1 0 13
46 237 0 0 1 1 13
45 237 0 0 1 1 14
47 237 0 1 1 0 14
46 237 0 1 1 0 15
44 237 0 0 1 1 15
43 237 0 0 1 1 16
45 237 0 1 1 0 16
44 237 0 1 1 0 17
42 237 0 0 1 1 17
41 237 0 0 1 1 18
43 237 0 1 1 0 18
42 237 0 1 1 0 19
40 237 0 0 1 1 19
39 237 0 0 1 1 20
41 237 0 1 1 0 20
41 239 1 1 0 0 20
39 239 1 0 0 1 20
40 239 1 0 0 1 19
42 239 1 1 0 0 19
43 239 1 1 0 0 18
41 239 1 0 0 1 18
42 239 1 0 0 1 17
44 239 1 1 0 0 17
45 239 1 1 0 0 16
43 239 1 0 0 1 16
44 239 1 0 0 1 15
46 239 1 1 0 0 15
47 239 1 1 0 0 14
45 239 1 0 0 1 14
46 239 1 0 0 1 13
48 239 1 1 0 0 13
49 239 1 1 0 0 12
47 239 1 0 0 1 12
48 239 1 0 0 1 11
50 239 1 1 0 0 11
51 239 1 1 0 0 10
49 239 1 0 0 1 10
50 239 1 0 0 1 9
52 239 1 1 0 0 9
53 239 1 1 0 0 8
51 239 1 0 0 1 8
52 239 1 0 0 1 7
54 239 1 1 0 0 7
55 239 1 1 0 0 6
53 239 1 0 0 1 6
53 238 1 0 0 1 7
55 238 1 1 0 0 7
55 237 1 1 0 0 8
53 237 1 0 0 1 8
53 236 1 0 0 1 9
55 236 1 1 0 0 9
55 235 1 1 0 0 10
53 235 1 0 0 1 10
53 234 1 0 0 1 11
55 234 1 1 0 0 11
55 233 1 1 0 0 12
53 233 1 0 0 1 12
53 232 1 0 0 1 13
55 232 1 1 0 0 13
55 231 1 1 0 0 14
53 231 1 0 0 1 14
53 230 1 0 0 1 15
55 230 1 1 0 0 15
55 229 1 1 0 0 16
53 229 1 0 0 1 16
53 228 1 0 0 1 17
55 228 1 1 0 0 17
55 227 1 1 0 0 18
53 227 1 0 0 1 18
53 226 1 0 0 1 19
55 226 1 1 0 0 19
55 225 1 1 0 0 20
53 225 1 0 0 1 20
53 223 0 0 1 1 20
55 223 0 1 1 0 20
55 222 0 1 1 0 21
53 222 0 0 1 1 21
55 224 0 1 1 0 19
53 224 0 0 1 1 19
55 225 0 1 1 0 18
53 225 0 0 1 1 18
55 226 0 1 1 0 17
53 226 0 0 1 1 17
55 227 0 1 1 0 16
53 227 0 0 1 1 16
55 228 0 1 1 0 15
53 228 0 0 1 1 15
55 229 0 1 1 0 14
53 229 0 0 1 1 14
55 230 0 1 1 0 13
53 230 0 0 1 1 13
55 231 0 1 1 0 12
53 231 0 0 1 1 12
55 232 0 1 1 0 11
53 232 0 0 1 1 11
55 233 0 1 1 0 10
53 233 0 0 1 1 10
55 234 0 1 1 0 9
53 234 0 0 1 1 9
55 235 0 1 1 0 8
53 235 0 0 1 1 8
55 236 0 1 1 0 7
53 236 0 0 1 1 7
55 237 0 1 1 0 6
53 237 0 0 1 1 6
55 238 0 1 1 0 5
53 238 0 0 1 1 5
52 238 0 0 1 1 6
54 238 0 1 1 0 6
53 238 0 1 1 0 7
51 238 0 0 1 1 7
50 238 0 0 1 1 8
52 238 0 1 1 0 8
51 238 0 1 1 0 9
49 238 0 0 1 1 9
48 238 0 0 1 1 10
50 238 0 1 1 0 10
49 238 0 1 1 0 11
47 238 0 0 1 1 11
46 238 0 0 1 1 12
48 238 0 1 1 0 12
47 238 0 1 1 0 13
45 238 0 0 1 1 13
44 238 0 0 1 1 14
46 238 0 1 1 0 14
45 238 0 1 1 0 15
43 238 0 0 1 1 15
42 238 0 0 1 1 16
44 238 0 1 1 0 16
43 238 0 1 1 0 17
41 238 0 0 1 1 17
40 238 0 0 1 1 18
42 238 0 1 1 0 18
41 238 0 1 1 0 19
39 238 0 0 1 1 19
39 240 1 0 0 1 19
41 240 1 1 0 0 19
42 240 1 1 0 0 18
40 240 1 0 0 1 18
41 240 1 0 0 1 17
43 240 1 1 0 0 17
44 240 1 1 0 0 16
42 240 1 0 0 1 16
43 240 1 0 0 1 15
45 240 1 1 0 0 15
46 240 1 1 0 0 14
44 240 1 0 0 1 14
45 240 1 0 0 1 13
47 240 1 1 0 0 13
48 240 1 1 0 0 12
46 240 1 0 0 1 12
47 240 1 0 0 1 11
49 240 1 1 0 0 11
50 240 1 1 0 0 10
48 240 1 0 0 1 10
49 240 1 0 0 1 9
51 240 1 1 0 0 9
52 240 1 1 0 0 8
50 240 1 0 0 1 8
51 240 1 0 0 1 7
53 240 1 1 0 0 7
54 240 1 1 0 0 6
52 240 1 0 0 1 6
53 240 1 0 0 1 5
55 240 1 1 0 0 5
56 240 1 1 0 0 4
54 240 1 0 0 1 4
54 239 1 0 0 1 5
56 239 1 1 0 0 5
56 238 1 1 0 0 6
54 238 1 0 0 1 6
54 237 1 0 0 1 7
56 237 1 1 0 0 7
56 236 1 1 0 0 8
54 236 1 0 0 1 8
54 235 1 0 0 1 9
56 235 1 1 0 0 9
56 234 1 1 0 0 10
54 234 1 0 0 1 10
54 233 1 0 0 1 11
56 233 1 1 0 0 11
56 232 1 1 0 0 12
54 232 1 0 0 1 12
54 231 1 0 0 1 13
56 231 1 1 0 0 13
56 230 1 1 0 0 14
54 230 1 0 0 1 14
54 229 1 0 0 1 15
56 229 1 1 0 0 15
56 228 1 1 0 0 16
54 228 1 0 0 1 16
54 227 1 0 0 1 17
56 227 1 1 0 0 17
56 226 1 1 0 0 18
54 226 1 0 0 1 18
54 225 1 0 0 1 19
56 225 1 1 0 0 19
56 223 0 1 1 0 19
54 223 0 0 1 1 19
54 222 0 0 1 1 20
56 222 0 1 1 0 20
56 224 0 1 1 0 18
54 224 0 0 1 1 18
56 225 0 1 1 0 17
54 225 0 0 1 1 17
56 226 0 1 1 0 16
54 226 0 0 1 1 16
56 227 0 1 1 0 15
54 227 0 0 1 1 15
56 228 0 1 1 0 14
54 228 0 0 1 1 14
56 229 0 1 1 0 13
54 229 0 0 1 1 13
56 230 0 1 1 0 12
54 230 0 0 1 1 12
56 231 0 1 1 0 11
54 231 0 0 1 1 11
56 232 0 1 1 0 10
54 232 0 0 1 1 10
56 233 0 1 1 0 9
54 233 0 0 1 1 9
56 234 0 1 1 0 8
54 234 0 0 1 1 8
56 235 0 1 1 0 7
54 235 0 0 1 1 7
56 236 0 1 1 0 6
54 236 0 0 1 1 6
56 237 0 1 1 0 5
54 237 0 0 1 1 5
56 238 0 1 1 0 4
54 238 0 0 1 1 4
56 239 0 1 1 0 3
54 239 0 0 1 1 3
53 239 0 0 1 1 4
55 239 0 1 1 0 4
54 239 0 1 1 0 5
52 239 0 0 1 1 5
51 239 0 0 1 1 6
53 239 0 1 1 0 6
52 239 0 1 1 0 7
50 239 0 0 1 1 7
49 239 0 0 1 1 8
51 239 0 1 1 0 8
50 239 0 1 1 0 9
48 239 0 0 1 1 9
47 239 0 0 1 1 10
49 239 0 1 1 0 10
48 239 0 1 1 0 11
46 239 0 0 1 1 11
45 239 0 0 1 1 12
47 239 0 1 1 0 12
46 239 0 1 1 0 13
44 239 0 0 1 1 13
43 239 0 0 1 1 14
45 239 0 1 1 0 14
44 239 0 1 1 0 15
42 239 0 0 1 1 15
41 239 0 0 1 1 16
43 239 0 1 1 0 16
42 239 0 1 1 0 17
40 239 0 0 1 1 17
39 239 0 0 1 1 18
41 239 0 1 1 0 18
41 241 1 1 0 0 18
39 241 1 0 0 1 18
40 241 1 0 0 1 17
42 241 1 1 0 0 17
43 241 1 1 0 0 16
41 241 1 0 0 1 16
42 241 1 0 0 1 15
44 241 1 1 0 0 15
45 241 1 1 0 0 14
43 241 1 0 0 1 14
44 241 1 0 0 1 13
46 241 1 1 0 0 13
47 241 1 1 0 0 12
45 241 1 0 0 1 12
46 241 1 0 0 1 11
48 241 1 1 0 0 11
49 241 1 1 0 0 10
47 241 1 0 0 1 10
48 241 1 0 0 1 9
50 241 1 1 0 0 9
51 241 1 1 0 0 8
49 241 1 0 0 1 8
50 241 1 0 0 1 7
52 241 1 1 0 0 7
53 241 1 1 0 0 6
51 241 1 0 0 1 6
52 241 1 0 0 1 5
54 241 1 1 0 0 5
55 241 1 1 0 0 4
53 241 1 0 0 1 4
54 241 1 0 0 1 3
56 241 1 1 0 0 3
57 241 1 1 0 0 2
55 241 1 0 0 1 2
55 240 1 0 0 1 3
57 240 1 1 0 0 3
57 239 1 1 0 0 4
55 239 1 0 0 1 4
55 238 1 0 0 1 5
57 238 1 1 0 0 5
57 237 1 1 0 0 6
55 237 1 0 0 1 6
55 236 1 0 0 1 7
57 236 1 1 0 0 7
57 235 1 1 0 0 8
55 235 1 0 0 1 8
55 234 1 0 0 1 9
57 234 1 1 0 0 9
57 233 1 1 0 0 10
55 233 1 0 0 1 10
55 232 1 0 0 1 11
57 232 1 1 0 0 11
57 231 1 1 0 0 12
55 231 1 0 0 1 12
55 230 1 0 0 1 13
57 230 1 1 0 0 13
57 229 1 1 0 0 14
55 229 1 0 0 1 14
55 228 1 0 0 1 15
57 228 1 1 0 0 15
57 227 1 1 0 0 16
55 227 1 0 0 1 16
55 226 1 0 0 1 17
57 226 1 1 0 0 17
57 225 1 1 0 0 18
55 225 1 0 0 1 18
55 223 0 0 1 1 18
57 223 0 1 1 0 18
57 222 0 1 1 0 19
55 222 0 0 1 1 19
57 224 0 1 1 0 17
55 224 0 0 1 1 17
57 225 0 1 1 0 16
55 225 0 0 1 1 16
57 226 0 1 1 0 15
55 226 0 0 1 1 15
57 227 0 1 1 0 14
55 227 0 0 1 1 14
57 228 0 1 1 0 13
55 228 0 0 1 1 13
57 229 0 1 1 0 12
55 229 0 0 1 1 12
57 230 0 1 1 0 11
55 230 0 0 1 1 11
57 231 0 1 1 0 10
55 231 0 0 1 1 10
57 232 0 1 1 0 9
55 232 0 0 1 1 9
57 233 0 1 1 0 8
55 233 0 0 1 1 8
57 234 0 1 1 0 7
55 234 0 0 1 1 7
57 235 0 1 1 0 6
55 235 0 0 1 1 6
57 236 0 1 1 0 5
55 236 0 0 1 1 5
57 237 0 1 1 0 4
55 237 0 0 1 1 4
57 238 0 1 1 0 3
55 238 0 0 1 1 3
57 239 0 1 1 0 2
55 239 0 0 1 1 2
57 240 0 1 1 0 1
55 240 0 0 1 1 1
54 240 0 0 1 1 2
56 240 0 1 1 0 2
55 240 0 1 1 0 3
53 240 0 0 1 1 3
52 240 0 0 1 1 4
54 240 0 1 1 0 4
53 240 0 1 1 0 5
51 240 0 0 1 1 5
50 240 0 0 1 1 6
52 240 0 1 1 0 6
51 240 0 1 1 0 7
49 240 0 0 1 1 7
48 240 0 0 1 1 8
50 240 0 1 1 0 8
49 240 0 1 1 0 9
47 240 0 0 1 1 9
46 240 0 0 1 1 10
48 240 0 1 1 0 10
47 240 0 1 1 0 11
45 240 0 0 1 1 11
44 240 0 0 1 1 12
46 240 0 1 1 0 12
45 240 0 1 1 0 13
43 240 0 0 1 1 13
42 240 0 0 1 1 14
44 240 0 1 1 0 14
43 240 0 1 1 0 15
41 240 0 0 1 1 15
40 240 0 0 1 1 16
42 240 0 1 1 0 16
41 240 0 1 1 0 17
39 240 0 0 1 1 17
39 242 1 0 0 1 17
41 242 1 1 0 0 17
42 242 1 1 0 0 16
40 242 1 0 0 1 16
41 242 1 0 0 1 15
43 242 1 1 0 0 15
44 242 1 1 0 0 14
42 242 1 0 0 1 14
43 242 1 0 0 1 13
45 242 1 1 0 0 13
46 242 1 1 0 0 12
44 242 1 0 0 1 12
45 242 1 0 0 1 11
47 242 1 1 0 0 11
48 242 1 1 0 0 10
46 242 1 0 0 1 10
47 242 1 0 0 1 9
49 242 1 1 0 0 9
50 242 1 1 0 0 8
48 242 1 0 0 1 8
49 242 1 0 0 1 7
51 242 1 1 0 0 7
52 242 1 1 0 0 6
50 242 1 0 0 1 6
51 242 1 0 0 1 5
53 242 1 1 0 0 5
54 242 1 1 0 0 4
52 242 1 0 0 1 4
53 242 1 0 0 1 3
55 242 1 1 0 0 3
56 242 1 1 0 0 2
54 242 1 0 0 1 2
55 242 1 0 0 1 1
57 242 1 1 0 0 1
58 242 1 1 0 0 0
56 242 1 0 0 1 0
56 241 1 0 0 1 1
58 241 1 1 0 0 1
58 240 1 1 0 0 2
56 240 1 0 0 1 2
56 239 1 0 0 1 3
58 239 1 1 0 0 3
58 238 1 1 0 0 4
56 238 1 0 0 1 4
56 237 1 0 0 1 5
58 237 1 1 0 0 5
58 236 1 1 0 0 6
56 236 1 0 0 1 6
56 235 1 0 0 1 7
58 235 1 1 0 0 7
58 234 1 1 0 0 8
56 234 1 0 0 1 8
56 233 1 0 0 1 9
58 233 1 1 0 0 9
58 232 1 1 0 0 10
56 232 1 0 0 1 10
56 231 1 0 0 1 11
58 231 1 1 0 0 11
58 230 1 1 0 0 12
56 230 1 0 0 1 12
56 229 1 0 0 1 13
58 229 1 1 0 0 13
58 228 1 1 0 0 14
56 228 1 0 0 1 14
56 227 1 0 0 1 15
58 227 1 1 0 0 15
58 226 1 1 0 0 16
56 226 1 0 0 1 16
56 225 1 0 0 1 17
58 225 1 1 0 0 17
58 223 0 1 1 0 17
56 223 0 0 1 1 17
56 222 0 0 1 1 18
58 222 0 1 1 0 18
58 224 0 1 1 0 16
56 224 0 0 1 1 16
58 225 0 1 1 0 15
56 225 0 0 1 1 15
58 226 0 1 1 0 14
56 226 0 0 1 1 14
58 227 0 1 1 0 13
56 227 0 0 1 1 13
58 228 0 1 1 0 12
56 228 0 0 1 1 12
58 229 0 1 1 0 11
56 229 0 0 1 1 11
58 230 0 1 1 0 10
56 230 0 0 1 1 10
58 231 0 1 1 0 9
56 231 0 0 1 1 9
58 232 0 1 1 0 8
56 232 0 0 1 1 8
58 233 0 1 1 0 7
56 233 0 0 1 1 7
58 234 0 1 1 0 6
56 234 0 0 1 1 6
58 235 0 1 1 0 5
56 235 0 0 1 1 5
58 236 0 1 1 0 4
56 236 0 0 1 1 4
58 237 0 1 1 0 3
56 237 0 0 1 1 3
58 238 0 1 1 0 2
56 238 0 0 1 1 2
58 239 0 1 1 0 1
56 239 0 0 1 1 1
58 240 0 1 1 0 0
56 240 0 0 1 1 0
59 225 1 1 0 0 16
57 225 1 0 0 1 16
57 223 0 0 1 1 16
59 223 0 1 1 0 16
59 222 0 1 1 0 17
57 222 0 0 1 1 17
59 224 0 1 1 0 15
57 224 0 0 1 1 15
57 226 1 0 0 1 15
59 226 1 1 0 0 15
60 226 1 1 0 0 14
58 226 1 0 0 1 14
58 225 1 0 0 1 15
60 225 1 1 0 0 15
60 223 0 1 1 0 15
58 223 0 0 1 1 15
58 222 0 0 1 1 16
60 222 0 1 1 0 16
60 224 0 1 1 0 14
58 224 0 0 1 1 14
60 225 0 1 1 0 13
58 225 0 0 1 1 13
57 225 0 0 1 1 14
59 225 0 1 1 0 14
59 227 1 1 0 0 14
57 227 1 0 0 1 14
58 227 1 0 0 1 13
60 227 1 1 0 0 13
61 227 1 1 0 0 12
59 227 1 0 0 1 12
59 226 1 0 0 1 13
61 226 1 1 0 0 13
61 225 1 1 0 0 14
59 225 1 0 0 1 14
59 223 0 0 1 1 14
61 223 0 1 1 0 14
61 222 0 1 1 0 15
59 222 0 0 1 1 15
61 224 0 1 1 0 13
59 224 0 0 1 1 13
61 225 0 1 1 0 12
59 225 0 0 1 1 12
61 226 0 1 1 0 11
59 226 0 0 1 1 11
58 226 0 0 1 1 12
60 226 0 1 1 0 12
59 226 0 1 1 0 13
57 226 0 0 1 1 13
57 228 1 0 0 1 13
59 228 1 1 0 0 13
60 228 1 1 0 0 12
58 228 1 0 0 1 12
59 228 1 0 0 1 11
61 228 1 1 0 0 11
62 228 1 1 0 0 10
60 228 1 0 0 1 10
60 227 1 0 0 1 11
62 227 1 1 0 0 11
62 226 1 1 0 0 12
60 226 1 0 0 1 12
60 225 1 0 0 1 13
62 225 1 1 0 0 13
62 223 0 1 1 0 13
60 223 0 0 1 1 13
60 222 0 0 1 1 14
62 222 0 1 1 0 14
62 224 0 1 1 0 12
60 224 0 0 1 1 12
62 225 0 1 1 0 11
60 225 0 0 1 1 11
62 226 0 1 1 0 10
60 226 0 0 1 1 10
62 227 0 1 1 0 9
60 227 0 0 1 1 9
59 227 0 0 1 1 10
61 227 0 1 1 0 10
60 227 0 1 1 0 11
58 227 0 0 1 1 11
57 227 0 0 1 1 12
59 227 0 1 1 0 12
59 229 1 1 0 0 12
57 229 1 0 0 1 12
58 229 1 0 0 1 11
60 229 1 1 0 0 11
61 229 1 1 0 0 10
59 229 1 0 0 1 10
60 229 1 0 0 1 9
62 229 1 1 0 0 9
63 229 1 1 0 0 8
61 229 1 0 0 1 8
61 228 1 0 0 1 9
63 228 1 1 0 0 9
63 227 1 1 0 0 10
61 227 1 0 0 1 10
61 226 1 0 0 1 11
63 226 1 1 0 0 11
63 225 1 1 0 0 12
61 225 1 0 0 1 12
61 223 0 0 1 1 12
63 223 0 1 1 0 12
63 222 0 1 1 0 13
61 222 0 0 1 1 13
63 224 0 1 1 0 11
61 224 0 0 1 1 11
63 225 0 1 1 0 10
61 225 0 0 1 1 10
63 226 0 1 1 0 9
61 226 0 0 1 1 9
63 227 0 1 1 0 8
61 227 0 0 1 1 8
63 228 0 1 1 0 7
61 228 0 0 1 1 7
60 228 0 0 1 1 8
62 228 0 1 1 0 8
61 228 0 1 1 0 9
59 228 0 0 1 1 9
58 228 0 0 1 1 10
60 228 0 1 1 0 10
59 228 0 1 1 0 11
57 228 0 0 1 1 11
57 230 1 0 0 1 11
59 230 1 1 0 0 11
60 230 1 1 0 0 10
58 230 1 0 0 1 10
59 230 1 0 0 1 9
61 230 1 1 0 0 9
62 230 1 1 0 0 8
60 230 1 0 0 1 8
61 230 1 0 0 1 7
63 230 1 1 0 0 7
64 230 1 1 0 0 6
62 230 1 0 0 1 6
62 229 1 0 0 1 7
64 229 1 1 0 0 7
64 228 1 1 0 0 8
62 228 1 0 0 1 8
62 227 1 0 0 1 9
64 227 1 1 0 0 9
64 226 1 1 0 0 10
62 226 1 0 0 1 10
62 225 1 0 0 1 11
64 225 1 1 0 0 11
64 223 0 1 1 0 11
62 223 0 0 1 1 11
62 222 0 0 1 1 12
64 222 0 1 1 0 12
64 224 0 1 1 0 10
62 224 0 0 1 1 10
64 225 0 1 1 0 9
62 225 0 0 1 1 9
64 226 0 1 1 0 8
62 226 0 0 1 1 8
64 227 0 1 1 0 7
62 227 0 0 1 1 7
64 228 0 1 1 0 6
62 228 0 0 1 1 6
64 229 0 1 1 0 5
62 229 0 0 1 1 5
61 229 0 0 1 1 6
63 229 0 1 1 0 6
62 229 0 1 1 0 7
60 229 0 0 1 1 7
59 229 0 0 1 1 8
61 229 0 1 1 0 8
60 229 0 1 1 0 9
58 229 0 0 1 1 9
57 229 0 0 1 1 10
59 229 0 1 1 0 10
59 231 1 1 0 0 10
57 231 1 0 0 1 10
58 231 1 0 0 1 9
60 231 1 1 0 0 9
61 231 1 1 0 0 8
59 231 1 0 0 1 8
60 231 1 0 0 1 7
62 231 1 1 0 0 7
63 231 1 1 0 0 6
61 231 1 0 0 1 6
62 231 1 0 0 1 5
64 231 1 1 0 0 5
65 231 1 1 0 0 4
63 231 1 0 0 1 4
63 230 1 0 0 1 5
65 230 1 1 0 0 5
65 229 1 1 0 0 6
63 229 1 0 0 1 6
63 228 1 0 0 1 7
65 228 1 1 0 0 7
65 227 1 1 0 0 8
63 227 1 0 0 1 8
63 226 1 0 0 1 9
65 226 1 1 0 0 9
65 225 1 1 0 0 10
63 225 1 0 0 1 10
63 223 0 0 1 1 10
65 223 0 1 1 0 10
65 222 0 1 1 0 11
63 222 0 0 1 1 11
65 224 0 1 1 0 9
63 224 0 0 1 1 9
65 225 0 1 1 0 8
63 225 0 0 1 1 8
65 226 0 1 1 0 7
63 226 0 0 1 1 7
65 227 0 1 1 0 6
63 227 0 0 1 1 6
65 228 0 1 1 0 5
63 228 0 0 1 1 5
65 229 0 1 1 0 4
63 229 0 0 1 1 4
65 230 0 1 1 0 3
63 230 0 0 1 1 3
62 230 0 0 1 1 4
64 230 0 1 1 0 4
63 230 0 1 1 0 5
61 230 0 0 1 1 5
60 230 0 0 1 1 6
62 230 0 1 1 0 6
61 230 0 1 1 0 7
59 230 0 0 1 1 7
58 230 0 0 1 1 8
60 230 0 1 1 0 8
59 230 0 1 1 0 9
57 230 0 0 1 1 9
57 232 1 0 0 1 9
59 232 1 1 0 0 9
60 232 1 1 0 0 8
58 232 1 0 0 1 8
59 232 1 0 0 1 7
61 232 1 1 0 0 7
62 232 1 1 0 0 6
60 232 1 0 0 1 6
61 232 1 0 0 1 5
63 232 1 1 0 0 5
64 232 1 1 0 0 4
62 232 1 0 0 1 4
63 232 1 0 0 1 3
65 232 1 1 0 0 3
66 232 1 1 0 0 2
64 232 1 0 0 1 2
64 231 1 0 0 1 3
66 231 1 1 0 0 3
66 230 1 1 0 0 4
64 230 1 0 0 1 4
64 229 1 0 0 1 5
66 229 1 1 0 0 5
66 228 1 1 0 0 6
64 228 1 0 0 1 6
64 227 1 0 0 1 7
66 227 1 1 0 0 7
66 226 1 1 0 0 8
64 226 1 0 0 1 8
64 225 1 0 0 1 9
66 225 1 1 0 0 9
66 223 0 1 1 0 9
64 223 0 0 1 1 9
64 222 0 0 1 1 10
66 222 0 1 1 0 10
66 224 0 1 1 0 8
64 224 0 0 1 1 8
66 225 0 1 1 0 7
64 225 0 0 1 1 7
66 226 0 1 1 0 6
64 226 0 0 1 1 6
66 227 0 1 1 0 5
64 227 0 0 1 1 5
66 228 0 1 1 0 4
64 228 0 0 1 1 4
66 229 0 1 1 0 3
64 229 0 0 1 1 3
66 230 0 1 1 0 2
64 230 0 0 1 1 2
66 231 0 1 1 0 1
64 231 0 0 1 1 1
63 231 0 0 1 1 2
65 231 0 1 1 0 2
64 231 0 1 1 0 3
62 231 0 0 1 1 3
61 231 0 0 1 1 4
63 231 0 1 1 0 4
62 231 0 1 1 0 5
60 231 0 0 1 1 5
59 231 0 0 1 1 6
61 231 0 1 1 0 6
60 231 0 1 1 0 7
58 231 0 0 1 1 7
57 231 0 0 1 1 8
59 231 0 1 1 0 8
59 233 1 1 0 0 8
57 233 1 0 0 1 8
58 233 1 0 0 1 7
60 233 1 1 0 0 7
61 233 1 1 0 0 6
59 233 1 0 0 1 6
60 233 1 0 0 1 5
62 233 1 1 0 0 5
63 233 1 1 0 0 4
61 233 1 0 0 1 4
62 233 1 0 0 1 3
64 233 1 1 0 0 3
65 233 1 1 0 0 2
63 233 1 0 0 1 2
64 233 1 0 0 1 1
66 233 1 1 0 0 1
67 233 1 1 0 0 0
65 233 1 0 0 1 0
65 232 1 0 0 1 1
67 232 1 1 0 0 1
67 231 1 1 0 0 2
65 231 1 0 0 1 2
65 230 1 0 0 1 3
67 230 1 1 0 0 3
67 229 1 1 0 0 4
65 229 1 0 0 1 4
65 228 1 0 0 1 5
67 228 1 1 0 0 5
67 227 1 1 0 0 6
65 227 1 0 0 1 6
65 226 1 0 0 1 7
67 226 1 1 0 0 7
67 225 1 1 0 0 8
65 225 1 0 0 1 8
65 223 0 0 1 1 8
67 223 0 1 1 0 8
67 222 0 1 1 0 9
65 222 0 0 1 1 9
67 224 0 1 1 0 7
65 224 0 0 1 1 7
67 225 0 1 1 0 6
65 225 0 0 1 1 6
67 226 0 1 1 0 5
65 226 0 0 1 1 5
67 227 0 1 1 0 4
65 227 0 0 1 1 4
67 228 0 1 1 0 3
65 228 0 0 1 1 3
67 229 0 1 1 0 2
65 229 0 0 1 1 2
67 230 0 1 1 0 1
65 230 0 0 1 1 1
67 231 0 1 1 0 0
65 231 0 0 1 1 0
66 225 1 0 0 1 7
68 225 1 1 0 0 7
68 223 0 1 1 0 7
66 223 0 0 1 1 7
66 222 0 0 1 1 8
68 222 0 1 1 0 8
68 224 0 1 1 0 6
66 224 0 0 1 1 6
66 226 1 0 0 1 6
68 226 1 1 0 0 6
69 226 1 1 0 0 5
67 226 1 0 0 1 5
67 225 1 0 0 1 6
69 225 1 1 0 0 6
69 223 0 1 1 0 6
67 223 0 0 1 1 6
67 222 0 0 1 1 7
69 222 0 1 1 0 7
69 224 0 1 1 0 5
67 224 0 0 1 1 5
69 225 0 1 1 0 4
67 225 0 0 1 1 4
66 225 0 0 1 1 5
68 225 0 1 1 0 5
68 227 1 1 0 0 5
66 227 1 0 0 1 5
67 227 1 0 0 1 4
69 227 1 1 0 0 4
70 227 1 1 0 0 3
68 227 1 0 0 1 3
68 226 1 0 0 1 4
70 226 1 1 0 0 4
70 225 1 1 0 0 5
68 225 1 0 0 1 5
68 223 0 0 1 1 5
70 223 0 1 1 0 5
70 222 0 1 1 0 6
68 222 0 0 1 1 6
70 224 0 1 1 0 4
68 224 0 0 1 1 4
70 225 0 1 1 0 3
68 225 0 0 1 1 3
70 226 0 1 1 0 2
68 226 0 0 1 1 2
67 226 0 0 1 1 3
69 226 0 1 1 0 3
68 226 0 1 1 0 4
66 226 0 0 1 1 4
66 228 1 0 0 1 4
68 228 1 1 0 0 4
69 228 1 1 0 0 3
67 228 1 0 0 1 3
68 228 1 0 0 1 2
70 228 1 1 0 0 2
71 228 1 1 0 0 1
69 228 1 0 0 1 1
69 227 1 0 0 1 2
71 227 1 1 0 0 2
71 226 1 1 0 0 3
69 226 1 0 0 1 3
69 225 1 0 0 1 4
71 225 1 1 0 0 4
71 223 0 1 1 0 4
69 223 0 0 1 1 4
69 222 0 0 1 1 5
71 222 0 1 1 0 5
71 224 0 1 1 0 3
69 224 0 0 1 1 3
71 225 0 1 1 0 2
69 225 0 0 1 1 2
71 226 0 1 1 0 1
69 226 0 0 1 1 1
71 227 0 1 1 0 0
69 227 0 0 1 1 0
68 227 0 0 1 1 1
70 227 0 1 1 0 1
69 227 0 1 1 0 2
67 227 0 0 1 1 2
66 227 0 0 1 1 3
68 227 0 1 1 0 3
68 229 1 1 0 0 3
66 229 1 0 0 1 3
67 229 1 0 0 1 2
69 229 1 1 0 0 2
70 229 1 1 0 0 1
68 229 1 0 0 1 1
69 229 1 0 0 1 0
71 229 1 1 0 0 0
70 230 1 1 0 0 0
68 230 1 0 0 1 0
67 230 1 0 0 1 1
69 230 1 1 0 0 1
68 230 1 1 0 0 2
66 230 1 0 0 1 2
66 228 0 0 1 1 2
68 228 0 1 1 0 2
68 229 0 1 1 0 1
66 229 0 0 1 1 1
66 231 1 0 0 1 1
68 231 1 1 0 0 1
69 231 1 1 0 0 0
67 231 1 0 0 1 0
67 229 0 0 1 1 0
69 229 0 1 1 0 0
69 228 0 1 1 0 1
67 228 0 0 1 1 1
68 232 1 1 0 0 0
66 232 1 0 0 1 0
66 230 0 0 1 1 0
68 230 0 1 1 0 0
68 228 0 0 1 1 0
70 228 0 1 1 0 0
72 225 1 1 0 0 3
70 225 1 0 0 1 3
70 223 0 0 1 1 3
72 223 0 1 1 0 3
72 222 0 1 1 0 4
70 222 0 0 1 1 4
72 224 0 1 1 0 2
70 224 0 0 1 1 2
70 226 1 0 0 1 2
72 226 1 1 0 0 2
73 226 1 1 0 0 1
71 226 1 0 0 1 1
71 225 1 0 0 1 2
73 225 1 1 0 0 2
73 223 0 1 1 0 2
71 223 0 0 1 1 2
71 222 0 0 1 1 3
73 222 0 1 1 0 3
